1Error writing session log (raw mode) to file: putty.log
0,97
20,96
30,95
40,94
50,93
60,92
70,92
80,90
90,89
100,89
110,88
120,87
130,86
140,85
150,85
160,84
171,83
181,82
191,82
201,82
211,80
221,80
231,80
241,84
251,80
261,79
271,79
281,78
291,77
301,76
311,76
321,75
331,74
342,69
352,73
362,72
372,72
382,71
392,71
402,70
412,70
422,69
432,70
442,69
452,69
462,69
472,69
482,68
492,68
502,68
512,67
522,67
532,67
542,67
552,67
562,67
572,67
582,66
592,66
602,67
612,67
622,67
632,66
642,66
652,67
662,67
672,67
683,67
693,67
703,67
713,67
723,67
733,67
743,67
753,68
763,67
773,68
783,68
793,68
803,68
813,68
823,68
833,68
843,68
854,68
864,69
874,69
884,69
894,70
904,70
914,70
924,70
934,71
944,71
954,71
964,71
974,71
984,72
994,72
1004,73
1014,73
1024,73
1034,74
1044,74
1054,75
1064,76
1074,76
1084,76
1094,76
1104,77
1114,77
1124,77
1134,78
1144,79
1154,80
1164,81
1174,82
1184,82
1195,84
1205,85
1215,87
1225,88
1235,91
1245,93
1255,95
1265,98
1275,102
1285,105
1295,109
1305,112
1315,116
1325,120
1335,123
1345,128
1355,131
1366,134
1376,138
1386,141
1396,144
1406,146
1416,148
1426,150
1436,152
1446,154
1456,155
1466,156
1476,157
1486,158
1496,159
1506,160
1516,161
1526,162
1536,163
1546,164
1556,165
1566,165
1576,166
1586,167
1596,168
1606,169
1616,169
1626,169
1636,170
1646,171
1656,171
1666,171
1676,173
1686,172
1696,172
1707,172
1717,173
1727,176
1737,173
1747,173
1757,173
1767,173
1777,173
1787,173
1797,173
1807,173
1817,173
1827,173
1837,173
1847,173
1857,173
1867,173
1878,173
1888,170
1898,173
1908,173
1918,172
1928,173
1938,172
1948,173
1958,172
1968,172
1978,172
1988,171
1998,171
2008,170
2018,167
2028,164
2038,160
2048,157
2058,154
2068,150
2078,146
2088,144
2098,142
2108,138
2118,136
2128,133
2138,131
2148,129
2158,125
2168,125
2178,123
2188,121
2198,119
2208,116
2219,114
2229,111
2239,109
2249,107
2259,105
2269,103
2279,101
2289,99
2299,97
2309,95
2319,94
2329,91
2339,89
2349,88
2359,86
2369,85
2379,83
2390,82
2400,80
2410,79
2420,77
2430,76
2440,74
2450,73
2460,73
2470,72
2480,71
2490,70
2500,70
2510,68
2520,68
2530,67
2540,67
2550,66
2560,66
2570,66
2580,65
2590,65
2600,65
2610,65
2620,65
2630,64
2640,64
2650,64
2660,64
2670,64
2680,64
2690,64
2700,64
2710,64
2720,64
2731,64
2741,64
2751,64
2761,64
2771,64
2781,64
2791,64
2801,64
2811,64
2821,65
2831,65
2841,65
2851,65
2861,65
2871,65
2881,65
2891,66
2902,66
2912,66
2922,66
2932,67
2942,67
2952,67
2962,67
2972,67
2982,68
2992,69
3002,69
3012,70
3022,71
3032,71
3042,72
3052,73
3062,74
3072,76
3082,76
3092,79
3102,82
3112,85
3122,88
3132,92
3142,95
3152,99
3162,103
3172,107
3182,112
3192,116
3202,121
3212,126
3222,131
3232,136
3243,136
3253,144
3263,148
3273,151
3283,154
3293,155
3303,158
3313,159
3323,161
3333,162
3343,163
3353,164
3363,165
3373,166
3383,166
3393,167
3403,167
3414,168
3424,168
3434,169
3444,170
3454,170
3464,170
3474,171
3484,171
3494,171
3504,171
3514,172
3524,172
3534,172
3544,172
3554,172
3564,173
3574,172
3584,173
3594,173
3604,173
3614,173
3624,174
3634,173
3644,174
3654,174
3664,173
3674,173
3684,173
3694,173
3704,173
3714,174
3724,173
3734,173
3744,173
3755,173
3765,173
3775,173
3785,174
3795,173
3805,173
3815,173
3825,173
3835,172
3845,172
3855,171
3865,171
3875,170
3885,170
3895,170
3905,169
3915,169
3926,169
3936,169
3946,168
3956,168
3966,167
3976,166
3986,166
3996,166
4006,166
4016,165
4026,165
4036,165
4046,165
4056,165
4066,165
4076,165
4086,164
4096,163
4106,162
4116,162
4126,161
4136,160
4146,159
4156,158
4166,157
4176,156
4186,155
4196,153
4206,151
4216,149
4226,148
4236,146
4246,144
4256,142
4267,141
4277,139
4287,137
4297,135
4307,134
4317,132
